X,Y,X,Y,id,xcoord,ycoord
-118.67778915197,34.0360289385667,1937409.553902569925413,559670.654324918985367,"8",1937409.553902569925413,559670.654324918985367
-118.677544604238,34.0363541222497,1937432.379457480041310,559706.571596761001274,"9",1937432.379457480041310,559706.571596761001274
-118.678932281545,34.0340392083315,1937302.502460360061377,559450.664967532968149,"10",1937302.502460360061377,559450.664967532968149
-118.676939091134,34.0367401902979,1937488.582907010102645,559749.017701038974337,"11",1937488.582907010102645,559749.017701038974337
-118.678617314808,34.034521407628,1937331.949418619973585,559503.954317383002490,"12",1937331.949418619973585,559503.954317383002490
-118.677831370818,34.0359572049514,1937405.601605040021241,559662.723889929009601,"13",1937405.601605040021241,559662.723889929009601
-118.678255158905,34.0354196961679,1937366.065142580075189,559603.367160508991219,"14",1937366.065142580075189,559603.367160508991219
-118.67690356842,34.0367916351283,1937491.901602989993989,559754.701893922057934,"15",1937491.901602989993989,559754.701893922057934
-118.6782331593,34.0353459873909,1937368.041513459989801,559595.177641573012806,"16",1937368.041513459989801,559595.177641573012806
-118.67686140875,34.0367868409289,1937495.791162970010191,559754.143902251962572,"17",1937495.791162970010191,559754.143902251962572
-118.679030428372,34.0340680879413,1937293.460653349990025,559453.929530567955226,"18",1937293.460653349990025,559453.929530567955226
-118.678127720471,34.0356488422133,1937378.004829030018300,559628.704741331981495,"19",1937378.004829030018300,559628.704741331981495
-118.679134755686,34.0339914593564,1937283.769039280014113,559445.494941959972493,"20",1937283.769039280014113,559445.494941959972493
-118.677443083154,34.0364096499955,1937441.795755659928545,559712.667571363039315,"21",1937441.795755659928545,559712.667571363039315
-118.678630902344,34.0344713920225,1937330.657218219945207,559498.415035094949417,"22",1937330.657218219945207,559498.415035094949417
-118.678539155501,34.0346178340249,1937339.239263090072200,559514.601250784005970,"23",1937339.239263090072200,559514.601250784005970
-118.678929765446,34.0341772762469,1937302.838253570022061,559465.977953877998516,"24",1937302.838253570022061,559465.977953877998516
-118.678898367411,34.0340667274793,1937305.654904880095273,559453.696250437991694,"25",1937305.654904880095273,559453.696250437991694
-118.678417566894,34.0349674853503,1937350.729147919919342,559553.308944405987859,"26",1937350.729147919919342,559553.308944405987859
-118.679203701707,34.0337566752221,1937277.226186380023137,559419.495599705958739,"27",1937277.226186380023137,559419.495599705958739
-118.677999456284,34.0357733976037,1937389.942451230017468,559642.440580329042859,"28",1937389.942451230017468,559642.440580329042859
-118.678213977085,34.035396746511,1937369.850872080074623,559600.795913815032691,"29",1937369.850872080074623,559600.795913815032691
-118.676640238603,34.0369018983978,1937516.300541019998491,559766.768621564027853,"30",1937516.300541019998491,559766.768621564027853
-118.678990471179,34.0340455509859,1937297.133644559886307,559451.404795053997077,"31",1937297.133644559886307,559451.404795053997077
-118.678852124829,34.0341874997752,1937310.015685319900513,559467.063526861951686,"32",1937310.015685319900513,559467.063526861951686
-118.679388870531,34.0336335894199,1937260.034286380046979,559405.958428452024236,"33",1937260.034286380046979,559405.958428452024236
-118.678335734468,34.0352332549101,1937358.484888530103490,559582.737223331001587,"34",1937358.484888530103490,559582.737223331001587
-118.67686552511,34.0368113017698,1937495.429317410103977,559756.859669481986202,"35",1937495.429317410103977,559756.859669481986202
-118.67880056026,34.0342290023184,1937314.808536479948089,559471.634849393041804,"36",1937314.808536479948089,559471.634849393041804
-118.676956592105,34.0366966930671,1937486.934323860099539,559744.203852509032004,"37",1937486.934323860099539,559744.203852509032004
-118.678489157111,34.0346762594176,1937343.900117150042206,559521.050654690014198,"38",1937343.900117150042206,559521.050654690014198
-118.677182156485,34.036584771124,1937466.021422500023618,559731.929725634050556,"39",1937466.021422500023618,559731.929725634050556
-118.678395426007,34.0349247553743,1937352.741754669928923,559548.555516578024253,"40",1937352.741754669928923,559548.555516578024253
-118.678396029279,34.0351191759668,1937352.831593219889328,559570.121112541994080,"41",1937352.831593219889328,559570.121112541994080
-118.678571409497,34.03446994843,1937336.150023449910805,559498.217820710036904,"42",1937336.150023449910805,559498.217820710036904
-118.67793789035,34.035864842236,1937395.696100360015407,559652.545313615002669,"43",1937395.696100360015407,559652.545313615002669
-118.678199570203,34.0356156408846,1937371.345087350113317,559625.066799788968638,"44",1937371.345087350113317,559625.066799788968638
-118.679196488735,34.0337981822905,1937277.923386049922556,559424.095081659965217,"45",1937277.923386049922556,559424.095081659965217
-118.679286325324,34.0338371126755,1937269.656513189896941,559428.469318942981772,"46",1937269.656513189896941,559428.469318942981772
-118.678997214453,34.0341174067722,1937296.564772039884701,559459.379277923959307,"47",1937296.564772039884701,559459.379277923959307
-118.678539922405,34.0346480334042,1937339.191055950010195,559517.951457703020424,"48",1937339.191055950010195,559517.951457703020424
-118.678367507014,34.0351966542346,1937355.523470219923183,559578.697260831017047,"49",1937355.523470219923183,559578.697260831017047
-118.678251977368,34.0354942486822,1937366.414739140076563,559611.634576497948729,"50",1937366.414739140076563,559611.634576497948729
-118.67708847652,34.036628767892,1937474.704985130112618,559736.751590467989445,"51",1937474.704985130112618,559736.751590467989445
-118.677325377624,34.0364993466029,1937452.732103039976209,559722.543510038056411,"52",1937452.732103039976209,559722.543510038056411
-118.678687036077,34.0344276847751,1937325.440796189941466,559493.602006625034846,"53",1937325.440796189941466,559493.602006625034846
-118.679320465448,34.0337888509377,1937266.467629570048302,559423.137411798001267,"54",1937266.467629570048302,559423.137411798001267
-118.679422817756,34.0336064833045,1937256.879064749926329,559402.972995372023433,"55",1937256.879064749926329,559402.972995372023433
-118.67892406906,34.034077007368,1937303.289168070070446,559454.852531297015958,"56",1937303.289168070070446,559454.852531297015958
-118.678492448763,34.0347195268958,1937343.628544739913195,559525.851954801008105,"57",1937343.628544739913195,559525.851954801008105
-118.678473599778,34.0347535809678,1937345.394651789916679,559529.617498693056405,"58",1937345.394651789916679,559529.617498693056405
-118.678304720319,34.0352773891554,1937361.381909640040249,559587.613286333973520,"59",1937361.381909640040249,559587.613286333973520
-118.677892461702,34.0359378424194,1937399.945763000054285,559660.614233733038418,"60",1937399.945763000054285,559660.614233733038418
-118.67929891748,34.0336730480544,1937268.370691719930619,559410.279055451974273,"61",1937268.370691719930619,559410.279055451974273
-118.679052610933,34.0339362340967,1937291.313383440021425,559439.318081010016613,"62",1937291.313383440021425,559439.318081010016613
-118.678291955092,34.0352945642543,1937362.573563029989600,559589.510401271050796,"63",1937362.573563029989600,559589.510401271050796
-118.679179669855,34.0338907183093,1937279.545897989999503,559434.348724007024430,"64",1937279.545897989999503,559434.348724007024430
-118.677700599937,34.0362236443426,1937417.876728700008243,559692.196040780982003,"65",1937417.876728700008243,559692.196040780982003
-118.678341708773,34.0353296544774,1937358.005355519941077,559593.433629960054532,"66",1937358.005355519941077,559593.433629960054532
-118.678605536872,34.0344718228834,1937332.999923580093309,559498.447012029006146,"67",1937332.999923580093309,559498.447012029006146
-118.679293370371,34.0337650644265,1937268.951922829961404,559420.482091238955036,"68",1937268.951922829961404,559420.482091238955036
-118.677503089589,34.0362919611522,1937436.166581300087273,559699.650819411035627,"69",1937436.166581300087273,559699.650819411035627
-118.677575226981,34.0363115487889,1937429.519820939982310,559701.868391157011501,"70",1937429.519820939982310,559701.868391157011501
-118.678066469947,34.0356693887151,1937383.676323239924386,559630.945611211005598,"71",1937383.676323239924386,559630.945611211005598
-118.677381961103,34.0363925956912,1937447.427212780108675,559710.737861681031063,"72",1937447.427212780108675,559710.737861681031063
-118.679054226454,34.0339781632176,1937291.195616289973259,559443.969885971047916,"73",1937291.195616289973259,559443.969885971047916
-118.678404413759,34.0350197020633,1937351.982862340053543,559559.092647916986607,"74",1937351.982862340053543,559559.092647916986607
-118.676709875936,34.0369296760121,1937509.890788109973073,559769.893017621943727,"75",1937509.890788109973073,559769.893017621943727
-118.678681648521,34.0343627671215,1937325.889692809898406,559486.397951788967475,"76",1937325.889692809898406,559486.397951788967475
-118.678547033955,34.0345525611925,1937338.462850359966978,559507.366069972980767,"77",1937338.462850359966978,559507.366069972980767
-118.678419100043,34.0350952311044,1937350.683206239948049,559567.479516717023216,"78",1937350.683206239948049,559567.479516717023216
-118.678167649326,34.0356177178575,1937374.294345170026645,559625.277290201047435,"79",1937374.294345170026645,559625.277290201047435
-118.678781965122,34.0342974482484,1937316.576984799932688,559479.215306687983684,"80",1937316.576984799932688,559479.215306687983684
-118.679098225481,34.03396390305,1937287.121801509987563,559442.415592015953735,"81",1937287.121801509987563,559442.415592015953735
-118.677682376029,34.0361507472642,1937419.505071339895949,559684.098917893017642,"82",1937419.505071339895949,559684.098917893017642
-118.678868456184,34.034081083789,1937308.427835050038993,559455.270003009005450,"83",1937308.427835050038993,559455.270003009005450
-118.678733519576,34.0342531725964,1937321.017551499884576,559474.274021164048463,"84",1937321.017551499884576,559474.274021164048463
-118.678974685357,34.0340670082028,1937298.607475789962336,559453.774992118007503,"85",1937298.607475789962336,559453.774992118007503
-118.679344378873,34.0336729838796,1937264.172456699889153,559410.300310153048486,"86",1937264.172456699889153,559410.300310153048486
-118.678148795699,34.0355276853124,1937375.967989909928292,559615.279093384975567,"87",1937375.967989909928292,559615.279093384975567
-118.678103792959,34.035737002606,1937380.280362319899723,559638.468625189969316,"88",1937380.280362319899723,559638.468625189969316
-118.677143787496,34.0366214265067,1937469.591920460108668,559735.971687637036666,"89",1937469.591920460108668,559735.971687637036666
-118.67832340945,34.0353150502749,1937359.684263309929520,559591.802321268012747,"90",1937359.684263309929520,559591.802321268012747
-118.678522877318,34.0345599168227,1937340.699108280008659,559508.166900987969711,"91",1937340.699108280008659,559508.166900987969711
-118.677172849849,34.0366349509803,1937466.918323219986632,559737.489908108953387,"92",1937466.918323219986632,559737.489908108953387
-118.678764416047,34.0343145321207,1937318.210359510034323,559481.099313891958445,"93",1937318.210359510034323,559481.099313891958445
-118.67810504022,34.0356689437189,1937380.114256720058620,559630.920279821963049,"94",1937380.114256720058620,559630.920279821963049
-118.679054954243,34.0340683719962,1937291.196005889913067,559453.976338593056425,"95",1937291.196005889913067,559453.976338593056425
-118.676901295699,34.0367401054494,1937492.072981100063771,559748.984785274020396,"96",1937492.072981100063771,559748.984785274020396
-118.677752570896,34.0361572421844,1937413.027890899917111,559684.863042060052976,"97",1937413.027890899917111,559684.863042060052976
-118.6787593211,34.0342497716398,1937318.632347740000114,559473.912874800036661,"98",1937318.632347740000114,559473.912874800036661
-118.67785847071,34.0360482807029,1937403.167228339938447,559672.842929414007813,"99",1937403.167228339938447,559672.842929414007813
-118.581722444592,34.0385464750197,1946282.343860910041258,559894.322039486956783,"0",1946282.343860910041258,559894.322039486956783
-118.579092958894,34.0396246830146,1946525.843250249978155,560012.516011297004297,"1",1946525.843250249978155,560012.516011297004297
-118.582587273809,34.0380777654872,1946202.183003070065752,559842.794785456033424,"2",1946202.183003070065752,559842.794785456033424
-118.580728401722,34.039365535497,1946374.660050519974902,559984.642354669980705,"3",1946374.660050519974902,559984.642354669980705
-118.581056482234,34.039023522874,1946344.145635480061173,559946.881017294013873,"4",1946344.145635480061173,559946.881017294013873
-118.577941040363,34.0395865505661,1946632.187332489993423,560007.674115336965770,"5",1946632.187332489993423,560007.674115336965770
-118.579433392479,34.0395023576246,1946494.329325139988214,559999.128704646951519,"6",1946494.329325139988214,559999.128704646951519
-118.580028954306,34.0395427160834,1946439.360775260021910,560003.922493354999460,"7",1946439.360775260021910,560003.922493354999460
-118.579302613205,34.0395538983173,1946506.438476650044322,560004.776048777974211,"8",1946506.438476650044322,560004.776048777974211
-118.579411214272,34.0395609109657,1946496.414706950075924,560005.611700820969418,"9",1946496.414706950075924,560005.611700820969418
-118.582613329544,34.0381773770606,1946199.841009839903563,559853.857756074983627,"10",1946199.841009839903563,559853.857756074983627
-118.57846685002,34.0396016853008,1946583.643595270114020,560009.632174291997217,"11",1946583.643595270114020,560009.632174291997217
-118.579294989331,34.039619201604,1946507.184213370084763,560012.015504505019635,"12",1946507.184213370084763,560012.015504505019635
-118.581700597552,34.0386176166718,1946284.406913979910314,559902.201474628993310,"13",1946284.406913979910314,559902.201474628993310
-118.580677480892,34.0392851081669,1946379.310567789943889,559975.694101687986404,"14",1946379.310567789943889,559975.694101687986404
-118.577101513993,34.0395904564561,1946709.711903129937127,560007.661951530957595,"15",1946709.711903129937127,560007.661951530957595
-118.578680044655,34.0395268558172,1946563.909366999985650,560001.445320814964361,"16",1946563.909366999985650,560001.445320814964361
-118.582686772681,34.0381121233005,1946193.017180630005896,559846.659049320966005,"17",1946193.017180630005896,559846.659049320966005
-118.582607903231,34.0380932726259,1946200.288012929959223,559844.525895594037138,"18",1946200.288012929959223,559844.525895594037138
-118.581548971972,34.0386908024791,1946298.455185350030661,559910.238307652994990,"19",1946298.455185350030661,559910.238307652994990
-118.577695645839,34.0396303333387,1946654.875037650112063,560012.400288805947639,"20",1946654.875037650112063,560012.400288805947639
-118.577628839695,34.0396227109905,1946661.039072399958968,560011.519356867996976,"21",1946661.039072399958968,560011.519356867996976
-118.581710517202,34.0386704923922,1946283.524862959980965,559908.071808720007539,"22",1946283.524862959980965,559908.071808720007539
-118.579808012005,34.0395088913788,1946459.741010559955612,560000.052912452025339,"23",1946459.741010559955612,560000.052912452025339
-118.57961081034,34.0395144285439,1946477.954219870036468,560000.562079375959001,"24",1946477.954219870036468,560000.562079375959001
-118.582985902072,34.0380872316854,1946165.379002989968285,559844.058210192015395,"25",1946165.379002989968285,559844.058210192015395
-118.578421045935,34.0395593379883,1946587.846125110052526,560004.910623069969006,"26",1946587.846125110052526,560004.910623069969006
-118.580248976524,34.0394559273299,1946418.988286620005965,559994.413050648989156,"27",1946418.988286620005965,559994.413050648989156
-118.576472982133,34.039548544711,1946767.724035999970511,560002.680010678945109,"28",1946767.724035999970511,560002.680010678945109
-118.581606453566,34.0387197157918,1946293.165821369970217,559913.476115406025201,"29",1946293.165821369970217,559913.476115406025201
-118.581170862532,34.0389282196067,1946333.522538929944858,559936.370936142047867,"30",1946333.522538929944858,559936.370936142047867
-118.581065627594,34.0391662337802,1946343.392653790069744,559962.715549967018887,"31",1946343.392653790069744,559962.715549967018887
-118.581157360532,34.0390659116748,1946334.857631270075217,559951.636683227028698,"32",1946334.857631270075217,559951.636683227028698
-118.578967168678,34.039599800359,1946537.442847599973902,560009.689087342005223,"33",1946537.442847599973902,560009.689087342005223
-118.58157232618,34.0386989797551,1946296.303877139929682,559911.157817444996908,"34",1946296.303877139929682,559911.157817444996908
-118.580544360085,34.0393624675168,1946391.652579450048506,559984.203880966990255,"35",1946391.652579450048506,559984.203880966990255
-118.578900092898,34.039600995261,1946543.637404429959133,560009.785953221027739,"36",1946543.637404429959133,560009.785953221027739
-118.581009852931,34.0391986493919,1946348.563709019916132,559966.281353813945316,"37",1946348.563709019916132,559966.281353813945316
-118.5764112668,34.0396237059994,1946773.470657469937578,560010.984303739969619,"38",1946773.470657469937578,560010.984303739969619
-118.581676870566,34.0386320517039,1946286.607160629937425,559903.789944958989508,"39",1946286.607160629937425,559903.789944958989508
-118.580877653648,34.0392731215124,1946360.818816740065813,559974.471329330001026,"40",1946360.818816740065813,559974.471329330001026
-118.581043326179,34.039118315992,1946345.421257629990578,559957.388551719952375,"41",1946345.421257629990578,559957.388551719952375
-118.579437207062,34.0395597750283,1946494.013799099950120,560005.499537257011980,"42",1946494.013799099950120,560005.499537257011980
-118.58126271115,34.0389906236515,1946325.081176900072023,559943.341903827036731,"43",1946325.081176900072023,559943.341903827036731
-118.578829943493,34.0395599728719,1946550.088813989888877,560005.198399925022386,"44",1946550.088813989888877,560005.198399925022386
-118.578355605617,34.0395519249128,1946593.884171559941024,560004.053585062967613,"45",1946593.884171559941024,560004.053585062967613
-118.57812480744,34.0395469810666,1946615.192989120027050,560003.382605987950228,"46",1946615.192989120027050,560003.382605987950228
-118.577060169895,34.0396088617123,1946713.541348230093718,560009.681564904050902,"47",1946713.541348230093718,560009.681564904050902
-118.580305393767,34.039434050604,1946413.764687089947984,559992.016535031027161,"48",1946413.764687089947984,559992.016535031027161
-118.578948470144,34.0395905671323,1946539.163575760088861,560008.654982412001118,"49",1946539.163575760088861,560008.654982412001118
-118.582709473759,34.0381572081913,1946190.949911949923262,559851.672067022998817,"50",1946190.949911949923262,559851.672067022998817
-118.581374282724,34.0389543795497,1946314.755304990103468,559939.381251949002035,"51",1946314.755304990103468,559939.381251949002035
-118.580000039747,34.0395333488523,1946442.024758759886026,560002.868062924011610,"52",1946442.024758759886026,560002.868062924011610
-118.581081236517,34.0390434033846,1946341.872551700100303,559949.099399529048242,"53",1946341.872551700100303,559949.099399529048242
-118.576933674513,34.039601543067,1946725.217302409932017,560008.802721546031535,"54",1946725.217302409932017,560008.802721546031535
-118.581632202775,34.0387487469697,1946290.806742160115391,559916.710043865023181,"55",1946290.806742160115391,559916.710043865023181
-118.582384790907,34.0382523251251,1946220.992843490093946,559862.048779678996652,"56",1946220.992843490093946,559862.048779678996652
-118.576567088565,34.0395948966098,1946759.063710710033774,560007.871257020044141,"57",1946759.063710710033774,560007.871257020044141
-118.578388748586,34.0395741552072,1946590.837928829947487,560006.537003973964602,"58",1946590.837928829947487,560006.537003973964602
-118.576859305722,34.0396132749217,1946732.092003129888326,560010.064618502045050,"59",1946732.092003129888326,560010.064618502045050
-118.582272732668,34.0382921301245,1946231.366069220006466,559866.404045726987533,"60",1946231.366069220006466,559866.404045726987533
-118.579762521295,34.0395628828351,1946463.976180600002408,560006.017474874039181,"61",1946463.976180600002408,560006.017474874039181
-118.579131593253,34.0395921474229,1946522.254952509887516,560008.927681194967590,"62",1946522.254952509887516,560008.927681194967590
-118.5812428535,34.0390043331517,1946326.923643640009686,559944.851973082055338,"63",1946326.923643640009686,559944.851973082055338
-118.57701635428,34.0395682387607,1946717.561425850028172,560005.152394596952945,"64",1946717.561425850028172,560005.152394596952945
-118.581230653274,34.0391061489242,1946328.115527909947559,559956.138976084999740,"65",1946328.115527909947559,559956.138976084999740
-118.581539090217,34.0386727566943,1946299.356097969925031,559908.231370026012883,"66",1946299.356097969925031,559908.231370026012883
-118.580711345076,34.0392656814338,1946376.171080369967967,559973.557332418975420,"67",1946376.171080369967967,559973.557332418975420
-118.581253771182,34.0390317690998,1946325.933093379950151,559947.901028412044980,"68",1946325.933093379950151,559947.901028412044980
-118.581185963168,34.0391351911855,1946332.260872960090637,559959.336513875983655,"69",1946332.260872960090637,559959.336513875983655
-118.579588865809,34.0395118859187,1946479.978958789957687,560000.268364017945714,"70",1946479.978958789957687,560000.268364017945714
-118.582361684464,34.0382930292237,1946223.152690249960870,559866.551360688987188,"71",1946223.152690249960870,559866.551360688987188
-118.580984927636,34.0391481051653,1946350.832922050030902,559960.661628803005442,"72",1946350.832922050030902,559960.661628803005442
-118.579384274797,34.0395292907004,1946498.882088739890605,560002.090006776968949,"73",1946498.882088739890605,560002.090006776968949
-118.581230811327,34.038910592155,1946327.975503030000255,559934.447688429034315,"74",1946327.975503030000255,559934.447688429034315
-118.581314904062,34.0390121947201,1946320.275474299909547,559945.762462193961255,"75",1946320.275474299909547,559945.762462193961255
-118.580641465665,34.0393128771561,1946382.654027479933575,559978.755056867026724,"76",1946382.654027479933575,559978.755056867026724
-118.576757374067,34.0395981834004,1946741.494790779892355,560008.336637060972862,"77",1946741.494790779892355,560008.336637060972862
-118.57717776165,34.0395856759973,1946702.668130029924214,560007.172124020056799,"78",1946702.668130029924214,560007.172124020056799
-118.579264795937,34.0396093863343,1946509.966003640089184,560010.910716067999601,"79",1946509.966003640089184,560010.910716067999601
-118.58288005243,34.0380390097727,1946175.122341280104592,559838.652697182027623,"80",1946175.122341280104592,559838.652697182027623
-118.578866145356,34.0395441401778,1946546.735809959936887,560003.461470869020559,"81",1946546.735809959936887,560003.461470869020559
-118.577938158273,34.0395645714831,1946632.439447900047526,560005.234640673967078,"82",1946632.439447900047526,560005.234640673967078
-118.580454316179,34.0394459838582,1946400.020773750031367,559993.419586547999643,"83",1946400.020773750031367,559993.419586547999643
-118.580902349212,34.039178529717,1946358.477776990039274,559963.992281874991022,"84",1946358.477776990039274,559963.992281874991022
-118.581972538725,34.0384763563508,1946259.204790839925408,559886.678082391037606,"85",1946259.204790839925408,559886.678082391037606
-118.57665732316,34.0396066276426,1946750.738890199922025,560009.220274870051071,"86",1946750.738890199922025,560009.220274870051071
-118.58003187289,34.0394665466661,1946439.042518120026216,559995.475252586998977,"87",1946439.042518120026216,559995.475252586998977
-118.578330767763,34.0396059390949,1946596.212178139947355,560010.031701948959380,"88",1946596.212178139947355,560010.031701948959380
-118.576593010797,34.0395957259334,1946756.670572829898447,560007.976977113983594,"89",1946756.670572829898447,560007.976977113983594
-118.579579564692,34.0395776729088,1946480.879902919987217,560007.560577519005165,"90",1946480.879902919987217,560007.560577519005165
-118.577737610525,34.0396345480644,1946651.002696860115975,560012.890062725986354,"91",1946651.002696860115975,560012.890062725986354
-118.580978439203,34.0391756699721,1946351.449741039890796,559963.715684451977722,"92",1946351.449741039890796,559963.715684451977722
-118.577528883879,34.0395539931493,1946670.225219520041719,560003.844060234026983,"93",1946670.225219520041719,560003.844060234026983
-118.576504316624,34.0396151866582,1946764.872995970072225,560010.088605334982276,"94",1946764.872995970072225,560010.088605334982276
-118.578287277486,34.0396188402212,1946600.236313319997862,560011.439604094950482,"95",1946600.236313319997862,560011.439604094950482
-118.577267952008,34.0396278366339,1946694.366786150028929,560011.896454790956341,"96",1946694.366786150028929,560011.896454790956341
-118.579554603208,34.039579033349,1946483.185722929891199,560007.698188866954297,"97",1946483.185722929891199,560007.698188866954297
-118.579271092886,34.0395687979764,1946509.358596370089799,560006.411961307050660,"98",1946509.358596370089799,560006.411961307050660
-118.582847083147,34.0380870792804,1946178.197706349892542,559843.966965703992173,"99",1946178.197706349892542,559843.966965703992173
-118.392353819198,33.8126994752414,1963671.203867069911212,534757.954145633964799,"0",1963671.203867069911212,534757.954145633964799
-118.393591503508,33.8078086996342,1963554.480587349971756,534215.896294126985595,"1",1963554.480587349971756,534215.896294126985595
-118.392370026632,33.8125138580711,1963669.622825260041282,534737.370552883949131,"2",1963669.622825260041282,534737.370552883949131
-118.392719504746,33.8119709078359,1963637.028760510031134,534677.270558470976539,"3",1963637.028760510031134,534677.270558470976539
-118.392302994222,33.8140621028127,1963676.499739809893072,534909.084243266959675,"4",1963676.499739809893072,534909.084243266959675
-118.393672089694,33.8077579246725,1963546.996502080000937,534210.293337197043002,"5",1963546.996502080000937,534210.293337197043002
-118.3918675052,33.8150959437939,1963717.268726029898971,535023.604998345952481,"6",1963717.268726029898971,535023.604998345952481
-118.392733995138,33.8111918560653,1963635.349421530030668,534590.860036085941829,"7",1963635.349421530030668,534590.860036085941829
-118.393565440058,33.8082155647049,1963557.070689389947802,534261.018081513000652,"8",1963557.070689389947802,534261.018081513000652
-118.392414376581,33.813440074273,1963665.917484930017963,534840.126442002947442,"9",1963665.917484930017963,534840.126442002947442
-118.392402426228,33.8123517081754,1963666.552676480030641,534719.395903295022435,"10",1963666.552676480030641,534719.395903295022435
-118.393716908703,33.8071152474279,1963542.567167090019211,534139.021041771979071,"11",1963542.567167090019211,534139.021041771979071
-118.392669971836,33.812509151981,1963641.848361409967765,534736.956985612981953,"12",1963641.848361409967765,534736.956985612981953
-118.39467146237,33.8046186578235,1963453.090416719904169,533862.435076863970608,"13",1963453.090416719904169,533862.435076863970608
-118.39291425911,33.8098715030488,1963618.085714780027047,534444.466027879971080,"14",1963618.085714780027047,534444.466027879971080
-118.392386944205,33.81301979696,1963668.275479040108621,534793.497572385007516,"15",1963668.275479040108621,534793.497572385007516
-118.393536729051,33.8079175234371,1963559.599790209904313,534227.947643470019102,"16",1963559.599790209904313,534227.947643470019102
-118.39216303341,33.8140501742489,1963689.453542569885030,534907.710507913958281,"17",1963689.453542569885030,534907.710507913958281
-118.394608535503,33.8049168019263,1963459.047300050035119,533895.483647083048709,"18",1963459.047300050035119,533895.483647083048709
-118.392008080103,33.8148506945752,1963704.146968099987134,534996.451664510997944,"19",1963704.146968099987134,534996.451664510997944
-118.392170270656,33.8146531568464,1963689.044403489911929,534974.598517959006131,"20",1963689.044403489911929,534974.598517959006131
-118.391850416296,33.8151880063239,1963718.890777480090037,535033.810796790989116,"21",1963718.890777480090037,535033.810796790989116
-118.391910864739,33.8152389135928,1963713.315950860036537,535039.479467447963543,"22",1963713.315950860036537,535039.479467447963543
-118.394116409668,33.8056224184531,1963504.925061749992892,533973.574923995998688,"23",1963504.925061749992892,533973.574923995998688
-118.392956752142,33.8105147982575,1963614.430052689975128,534515.838484672945924,"24",1963614.430052689975128,534515.838484672945924
-118.392725319453,33.8120287231113,1963636.515420190058649,534683.685780063970014,"25",1963636.515420190058649,534683.685780063970014
-118.393939708739,33.8062166898536,1963521.545785020105541,534039.429958311957307,"26",1963521.545785020105541,534039.429958311957307
-118.393769240576,33.8070505543395,1963537.693248670082539,534131.863985253963619,"27",1963537.693248670082539,534131.863985253963619
-118.392931937047,33.8106372363815,1963616.780869690002874,534529.410865789977834,"28",1963616.780869690002874,534529.410865789977834
-118.392721782271,33.8114047381153,1963636.572509129997343,534614.469408886972815,"29",1963636.572509129997343,534614.469408886972815
-118.394469324361,33.8051563982987,1963472.042556920088828,533922.010125373955816,"30",1963472.042556920088828,533922.010125373955816
-118.393142825059,33.8091769763861,1963596.620426829904318,534367.508886137977242,"31",1963596.620426829904318,534367.508886137977242
-118.392635991487,33.8120475562017,1963644.794652950018644,534685.742515063961037,"32",1963644.794652950018644,534685.742515063961037
-118.393152273712,33.809715740193,1963595.979274450102821,534427.274315373972058,"33",1963595.979274450102821,534427.274315373972058
-118.39373371731,33.8066804377751,1963540.821804020088166,534090.796160761034116,"34",1963540.821804020088166,534090.796160761034116
-118.393107863321,33.8094380737749,1963599.970988149987534,534396.458274913020432,"35",1963599.970988149987534,534396.458274913020432
-118.392849303781,33.811371980002,1963624.750723259989172,534610.881878618965857,"36",1963624.750723259989172,534610.881878618965857
-118.394056747413,33.8055072461461,1963510.399658600101247,533960.777848717989400,"37",1963510.399658600101247,533960.777848717989400
-118.393220244321,33.8086454260348,1963589.221104779979214,534308.575063918950036,"38",1963589.221104779979214,534308.575063918950036
-118.392891592211,33.8109356147469,1963620.645917529938743,534562.493674566969275,"39",1963620.645917529938743,534562.493674566969275
-118.392265734557,33.8129599260075,1963679.472496950067580,534786.812626134953462,"40",1963679.472496950067580,534786.812626134953462
-118.392541299642,33.812277636005,1963653.662044469965622,534711.229708001948893,"41",1963653.662044469965622,534711.229708001948893
-118.392242608502,33.8141297988334,1963682.120153599884361,534916.571554422960617,"42",1963682.120153599884361,534916.571554422960617
-118.392375618743,33.8128874427604,1963669.266806199913844,534778.812185476999730,"43",1963669.266806199913844,534778.812185476999730
-118.393049926512,33.8107293646568,1963605.895745489979163,534539.672844351036474,"44",1963605.895745489979163,534539.672844351036474
-118.392802262004,33.8104489543108,1963628.706350079970434,534508.478878570953384,"45",1963628.706350079970434,534508.478878570953384
-118.392655150787,33.8124913627968,1963643.212958730058745,534734.978372343000956,"46",1963643.212958730058745,534734.978372343000956
-118.392889763352,33.8112900512903,1963620.968931440031156,534601.808636588975787,"47",1963620.968931440031156,534601.808636588975787
-118.391971005078,33.814688619141,1963707.509603729937226,534978.460181534988806,"48",1963707.509603729937226,534978.460181534988806
-118.392009787027,33.8150120387683,1963704.058723099995404,535014.349264219985344,"49",1963704.058723099995404,535014.349264219985344
-118.394069264561,33.8059011638693,1963509.411882739979774,534004.477465523988940,"50",1963509.411882739979774,534004.477465523988940
-118.393382173859,33.8091426737239,1963574.442951849894598,534363.790596110047773,"51",1963574.442951849894598,534363.790596110047773
-118.391936281545,33.8151432408502,1963710.921262690098956,535028.876216482021846,"52",1963710.921262690098956,535028.876216482021846
